1 +4.979386115e-01 +4.979386115e-01 -1.845720614e+02 -1.845720614e+02 +7.6736e-01 +2.1908e+00
6 +3.077367773e-01 +3.077367773e-01 -1.847622632e+02 -1.847622632e+02 +1.0546e+00 +3.3929e+00
16 +6.768507142e-02 +6.768507142e-02 -1.850023149e+02 -1.850023149e+02 +6.6000e-01 +3.1081e+00
412 +5.190203366e-02 +5.190203366e-02 -1.850180980e+02 -1.850180980e+02 +5.8197e-01 +2.8858e+00
527 +3.887957225e-02 +3.887957225e-02 -1.850311204e+02 -1.850311204e+02 +6.2306e-01 +2.9591e+00
"function evaluation" "noise-free fitness - Fopt (-1.673500000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +5.852900407e+01 +5.852900407e+01 -1.088209959e+02 -1.088209959e+02 -3.7727e+00 +2.4017e+00
2 +2.476510496e+01 +2.476510496e+01 -1.425848950e+02 -1.425848950e+02 +3.7987e+00 +3.6689e+00
3 +1.553731873e+01 +1.553731873e+01 -1.518126813e+02 -1.518126813e+02 -7.4138e-01 +1.2593e-01
6 +3.425216573e+00 +3.425216573e+00 -1.639247834e+02 -1.639247834e+02 +1.1124e+00 -1.0924e+00
12 +2.547198446e-01 +2.547198446e-01 -1.670952802e+02 -1.670952802e+02 +3.4561e+00 -1.3147e+00
25 +1.164586561e-01 +1.164586561e-01 -1.672335413e+02 -1.672335413e+02 +3.1842e+00 -1.4912e+00
811 +4.419022613e-02 +4.419022613e-02 -1.673058098e+02 -1.673058098e+02 +2.8240e+00 -1.3983e+00
911 +3.107744641e-02 +3.107744641e-02 -1.673189226e+02 -1.673189226e+02 +2.7833e+00 -1.2627e+00
"function evaluation" "noise-free fitness - Fopt (-2.733000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +6.274997118e-01 +6.274997118e-01 -2.670250029e+01 -2.670250029e+01 +2.7253e+00 +3.7125e+00
37 +3.921752765e-01 +3.921752765e-01 -2.693782472e+01 -2.693782472e+01 +2.2085e+00 +2.4443e+00
275 +5.374881951e-03 +5.374881951e-03 -2.732462512e+01 -2.732462512e+01 +2.2868e+00 +2.9981e+00
"function evaluation" "noise-free fitness - Fopt (-2.655800000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +8.695205382e+00 +8.695205382e+00 -2.568847946e+02 -2.568847946e+02 +1.4434e+00 +1.8951e+00
3 +2.555737309e+00 +2.555737309e+00 -2.630242627e+02 -2.630242627e+02 +1.2331e-01 +1.3493e+00
7 +1.134056105e+00 +1.134056105e+00 -2.644459439e+02 -2.644459439e+02 -2.5123e+00 +1.6803e+00
30 +1.930124527e-01 +1.930124527e-01 -2.653869875e+02 -2.653869875e+02 -1.7659e+00 +1.7794e+00
138 +6.880424912e-02 +6.880424912e-02 -2.655111958e+02 -2.655111958e+02 -1.4114e+00 +1.7080e+00
380 +3.460575175e-02 +3.460575175e-02 -2.655453942e+02 -2.655453942e+02 -1.6152e+00 +1.5715e+00
"function evaluation" "noise-free fitness - Fopt (-5.595000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +1.739157630e+01 +1.739157630e+01 -3.855842370e+01 -3.855842370e+01 -2.1638e+00 +2.6127e+00
2 +1.543173193e+01 +1.543173193e+01 -4.051826807e+01 -4.051826807e+01 -2.7018e+00 +4.5659e-01
4 +1.287919082e+00 +1.287919082e+00 -5.466208092e+01 -5.466208092e+01 +1.4600e+00 +1.2779e+00
45 +9.704672722e-01 +9.704672722e-01 -5.497953273e+01 -5.497953273e+01 +8.0554e-01 +1.0651e+00
52 +1.302660509e-01 +1.302660509e-01 -5.581973395e+01 -5.581973395e+01 +1.5729e+00 +1.1562e-01
244 +1.302224641e-02 +1.302224641e-02 -5.593697775e+01 -5.593697775e+01 +1.3196e+00 +2.1746e-01
"function evaluation" "noise-free fitness - Fopt (8.746000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +5.068446513e+00 +5.068446513e+00 +9.252844651e+01 +9.252844651e+01 -2.0357e-01 +1.8546e+00
2 +1.215153583e+00 +1.215153583e+00 +8.867515358e+01 +8.867515358e+01 -2.4353e+00 -4.3285e-01
27 +6.995389103e-01 +6.995389103e-01 +8.815953891e+01 +8.815953891e+01 -7.1237e-01 +4.2298e-01
35 +1.651072653e-01 +1.651072653e-01 +8.762510727e+01 +8.762510727e+01 -1.7551e+00 -2.5098e-01
159 +5.420535782e-02 +5.420535782e-02 +8.751420536e+01 +8.751420536e+01 -1.3819e+00 +1.8006e-01
218 +1.134388305e-02 +1.134388305e-02 +8.747134388e+01 +8.747134388e+01 -1.4215e+00 -1.5648e-01
"function evaluation" "noise-free fitness - Fopt (-6.545000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +1.984028203e+01 +1.984028203e+01 -4.560971797e+01 -4.560971797e+01 -1.8518e+00 -1.7514e+00
4 +1.457096433e+01 +1.457096433e+01 -5.087903567e+01 -5.087903567e+01 +5.7585e-01 -1.2244e+00
8 +7.439160691e+00 +7.439160691e+00 -5.801083931e+01 -5.801083931e+01 -2.1823e+00 +3.8967e-01
11 +3.623155033e+00 +3.623155033e+00 -6.182684497e+01 -6.182684497e+01 -2.3091e+00 +2.3281e+00
12 +2.155340779e+00 +2.155340779e+00 -6.329465922e+01 -6.329465922e+01 +8.2971e-02 +3.8459e+00
14 +1.192320878e+00 +1.192320878e+00 -6.425767912e+01 -6.425767912e+01 -1.2683e+00 +3.1388e+00
15 +7.209565435e-03 +7.209565435e-03 -6.544279043e+01 -6.544279043e+01 -4.9396e-01 +2.4783e+00
"function evaluation" "noise-free fitness - Fopt (-5.761000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +3.671135520e+00 +3.671135520e+00 -5.393886448e+01 -5.393886448e+01 -2.4639e+00 +2.6715e+00
6 +7.788454177e-02 +7.788454177e-02 -5.753211546e+01 -5.753211546e+01 -3.9464e+00 +1.0582e+00
311 +3.783524413e-03 +3.783524413e-03 -5.760621648e+01 -5.760621648e+01 -3.8022e+00 +1.3520e+00
"function evaluation" "noise-free fitness - Fopt (-2.116000000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +1.343978308e+01 +1.343978308e+01 -1.981602169e+02 -1.981602169e+02 -1.3695e+00 +7.1632e-01
2 +1.298567488e+00 +1.298567488e+00 -2.103014325e+02 -2.103014325e+02 +3.4350e+00 +6.8810e-01
23 +2.622338611e-01 +2.622338611e-01 -2.113377661e+02 -2.113377661e+02 +2.8006e+00 +7.4015e-01
108 +9.617933720e-03 +9.617933720e-03 -2.115903821e+02 -2.115903821e+02 +2.3509e+00 +7.3407e-01
"function evaluation" "noise-free fitness - Fopt (-1.188600000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +3.768527516e+00 +3.768527516e+00 -1.150914725e+02 -1.150914725e+02 +9.6842e-01 -1.9340e+00
3 +1.134310835e+00 +1.134310835e+00 -1.177256892e+02 -1.177256892e+02 +1.1617e+00 +4.9689e-02
19 +5.756234164e-01 +5.756234164e-01 -1.182843766e+02 -1.182843766e+02 +6.4065e-01 +3.6846e-01
22 +3.449602538e-02 +3.449602538e-02 -1.188255040e+02 -1.188255040e+02 -5.8132e-02 -2.2658e-01
506 +2.446924100e-02 +2.446924100e-02 -1.188355308e+02 -1.188355308e+02 +2.3675e-01 -7.8811e-02
726 +1.410009586e-03 +1.410009586e-03 -1.188585900e+02 -1.188585900e+02 +1.3054e-01 -1.4958e-01
"function evaluation" "noise-free fitness - Fopt (1.830100000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +2.939054786e-01 +2.939054786e-01 +1.833039055e+02 +1.833039055e+02 -2.4639e+00 +2.6715e+00
109 +1.343169183e-01 +1.343169183e-01 +1.831443169e+02 +1.831443169e+02 -2.4088e+00 +2.8585e+00
434 +5.678901418e-02 +5.678901418e-02 +1.830667890e+02 +1.830667890e+02 -2.2115e+00 +3.3292e+00
823 +1.399693728e-02 +1.399693728e-02 +1.830239969e+02 +1.830239969e+02 -2.2543e+00 +3.1043e+00
"function evaluation" "noise-free fitness - Fopt (1.835200000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +3.850637072e+00 +3.850637072e+00 +1.873706371e+02 +1.873706371e+02 +4.7111e-01 -2.0422e+00
20 +1.170190886e+00 +1.170190886e+00 +1.846901909e+02 +1.846901909e+02 +2.3172e-01 -2.8899e+00
44 +4.823656898e-01 +4.823656898e-01 +1.840023657e+02 +1.840023657e+02 +3.6646e-01 -3.3656e+00
191 +2.694688589e-01 +2.694688589e-01 +1.837894689e+02 +1.837894689e+02 -3.1012e-01 -3.5101e+00
296 +7.925256567e-03 +7.925256567e-03 +1.835279253e+02 +1.835279253e+02 -8.3344e-04 -3.8550e+00
"function evaluation" "noise-free fitness - Fopt (-5.938400000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +1.972587806e+01 +1.972587806e+01 -5.741141219e+02 -5.741141219e+02 +1.3056e+00 +2.2644e+00
4 +9.650287428e+00 +9.650287428e+00 -5.841897126e+02 -5.841897126e+02 -1.9307e+00 +3.1345e+00
5 +2.316303864e+00 +2.316303864e+00 -5.915236961e+02 -5.915236961e+02 -3.1422e+00 +1.5045e+00
20 +9.080533887e-01 +9.080533887e-01 -5.929319466e+02 -5.929319466e+02 -1.9399e+00 -6.2079e-01
51 +2.200958950e-01 +2.200958950e-01 -5.936199041e+02 -5.936199041e+02 -2.1005e+00 +1.0080e-01
130 +2.156805261e-02 +2.156805261e-02 -5.938184319e+02 -5.938184319e+02 -2.5707e+00 -5.2457e-02
"function evaluation" "noise-free fitness - Fopt (-1.000000000000e+03)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +6.424955068e+01 +6.424955068e+01 -9.357504493e+02 -9.357504493e+02 +2.2003e+00 -1.4128e+00
2 +6.003797547e+01 +6.003797547e+01 -9.399620245e+02 -9.399620245e+02 +3.8484e+00 +2.9164e+00
4 +3.529641493e+01 +3.529641493e+01 -9.647035851e+02 -9.647035851e+02 -7.3928e-01 -1.2130e+00
8 +4.654748748e-01 +4.654748748e-01 -9.995345251e+02 -9.995345251e+02 -3.1655e+00 +3.7737e+00
49 +2.495660700e-01 +2.495660700e-01 -9.997504339e+02 -9.997504339e+02 -3.5004e+00 +3.4894e+00
347 +7.587405452e-02 +7.587405452e-02 -9.999241259e+02 -9.999241259e+02 -3.9025e+00 +3.5838e+00
367 +1.875099331e-02 +1.875099331e-02 -9.999812490e+02 -9.999812490e+02 -3.7671e+00 +3.7390e+00
"function evaluation" "noise-free fitness - Fopt (-2.531000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +3.257232257e+01 +3.257232257e+01 +7.262322567e+00 +7.262322567e+00 -2.1638e+00 +2.6127e+00
4 +9.119842633e+00 +9.119842633e+00 -1.619015737e+01 -1.619015737e+01 +1.4600e+00 +1.2779e+00
16 +1.768196348e+00 +1.768196348e+00 -2.354180365e+01 -2.354180365e+01 +2.1472e+00 +3.3858e+00
26 +2.551078772e-01 +2.551078772e-01 -2.505489212e+01 -2.505489212e+01 +3.0415e+00 +3.2635e+00
165 +1.457076453e-01 +1.457076453e-01 -2.516429235e+01 -2.516429235e+01 +3.1183e+00 +3.3817e+00
455 +9.880060857e-02 +9.880060857e-02 -2.521119939e+01 -2.521119939e+01 +3.6664e+00 +3.2883e+00
913 +2.795698486e-03 +2.795698486e-03 -2.530720430e+01 -2.530720430e+01 +3.4490e+00 +3.4838e+00
"function evaluation" "noise-free fitness - Fopt (2.228000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +7.525950432e-01 +7.525950432e-01 +2.303259504e+01 +2.303259504e+01 +2.2003e+00 -1.4128e+00
46 +3.324758108e-01 +3.324758108e-01 +2.261247581e+01 +2.261247581e+01 +8.5308e-01 -1.9153e+00
105 +1.793334311e-01 +1.793334311e-01 +2.245933343e+01 +2.245933343e+01 +9.9335e-01 -1.8351e+00
126 +1.375233771e-01 +1.375233771e-01 +2.241752338e+01 +2.241752338e+01 +1.7782e+00 -1.7133e+00
232 +8.998915730e-02 +8.998915730e-02 +2.236998916e+01 +2.236998916e+01 +1.6284e+00 -1.9853e+00
935 +2.666315268e-02 +2.666315268e-02 +2.230666315e+01 +2.230666315e+01 +1.5257e+00 -1.8948e+00
"function evaluation" "noise-free fitness - Fopt (3.561400000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +7.328636546e+00 +7.328636546e+00 +3.634686365e+02 +3.634686365e+02 +3.5748e+00 -2.2128e+00
2 +1.078632858e+00 +1.078632858e+00 +3.572186329e+02 +3.572186329e+02 +7.9585e-01 +2.7499e-01
35 +2.936062749e-01 +2.936062749e-01 +3.564336063e+02 +3.564336063e+02 +1.2655e+00 -1.0311e+00
215 +1.607659194e-01 +1.607659194e-01 +3.563007659e+02 +3.563007659e+02 +1.0872e+00 -6.7628e-01
221 +1.534469199e-01 +1.534469199e-01 +3.562934469e+02 +3.562934469e+02 +1.1855e+00 -8.0582e-01
686 +7.582690036e-02 +7.582690036e-02 +3.562158269e+02 +3.562158269e+02 +1.6999e+00 -3.9253e-01
739 +4.833438033e-02 +4.833438033e-02 +3.561883344e+02 +3.561883344e+02 +1.6118e+00 -6.8228e-01
"function evaluation" "noise-free fitness - Fopt (-4.757000000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +1.911060880e+01 +1.911060880e+01 -4.565893912e+02 -4.565893912e+02 +3.3154e+00 -1.8331e+00
2 +1.339578792e+01 +1.339578792e+01 -4.623042121e+02 -4.623042121e+02 +1.1204e+00 +2.6533e+00
3 +6.390465656e+00 +6.390465656e+00 -4.693095343e+02 -4.693095343e+02 -3.3486e+00 -2.3108e-01
4 +3.227134333e+00 +3.227134333e+00 -4.724728657e+02 -4.724728657e+02 +8.9093e-01 -9.6064e-01
6 +1.108472044e+00 +1.108472044e+00 -4.745915280e+02 -4.745915280e+02 -7.4205e-01 +6.0519e-01
43 +9.192381789e-01 +9.192381789e-01 -4.747807618e+02 -4.747807618e+02 -8.0469e-01 +5.1445e-01
53 +1.936959927e-01 +1.936959927e-01 -4.755063040e+02 -4.755063040e+02 -1.2652e+00 -3.8109e-01
87 +6.925863530e-02 +6.925863530e-02 -4.756307414e+02 -4.756307414e+02 -8.3032e-01 -7.0717e-01
259 +5.682833189e-02 +5.682833189e-02 -4.756431717e+02 -4.756431717e+02 -7.1805e-01 -2.3332e-01
"function evaluation" "noise-free fitness - Fopt (-1.000000000000e+03)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +7.744816540e+00 +7.744816540e+00 -9.922551835e+02 -9.922551835e+02 -1.0696e+00 +3.8474e+00
24 +2.306450590e+00 +2.306450590e+00 -9.976935494e+02 -9.976935494e+02 -2.3927e+00 +3.8866e+00
107 +1.088895579e-02 +1.088895579e-02 -9.999891110e+02 -9.999891110e+02 -3.7827e+00 +3.4241e+00
"function evaluation" "noise-free fitness - Fopt (-4.158000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +2.563140456e+01 +2.563140456e+01 -1.594859544e+01 -1.594859544e+01 -2.7352e+00 -9.5821e-01
2 +1.977799501e+00 +1.977799501e+00 -3.960220050e+01 -3.960220050e+01 -8.0667e-01 +2.7765e+00
14 +3.169394067e-01 +3.169394067e-01 -4.126306059e+01 -4.126306059e+01 +5.2937e-01 +3.4116e+00
56 +9.029388076e-02 +9.029388076e-02 -4.148970612e+01 -4.148970612e+01 +4.0215e-01 +2.6246e+00
977 +4.928190472e-02 +4.928190472e-02 -4.153071810e+01 -4.153071810e+01 +8.1865e-01 +2.8324e+00
